,response_date,user_id,nps_rating,source,nps_group
1222,2020-12-19,15882,5,web,detractor
1223,2020-12-16,33537,4,web,detractor
1224,2020-12-15,45847,6,web,detractor
1225,2020-10-20,49011,10,web,promoter
1226,2020-12-04,29060,7,web,passive
1227,2020-12-04,26519,6,web,detractor
1228,2020-11-09,32408,7,web,passive
1229,2020-12-10,29550,9,web,promoter
1230,2020-11-16,21734,2,web,detractor
1231,2020-11-29,38014,7,web,passive
1232,2020-11-01,14835,10,web,promoter
1233,2020-12-08,18142,9,web,promoter
1234,2020-11-19,38784,7,web,passive
1235,2020-11-28,44870,10,web,promoter
1236,2020-11-23,20740,7,web,passive
1237,2020-10-29,23458,8,web,passive
1238,2020-12-21,33578,8,web,passive
1239,2020-12-09,16988,2,web,detractor
1240,2020-12-10,45535,5,web,detractor
1241,2020-12-28,49322,7,web,passive
1242,2020-12-09,28695,9,web,promoter
1243,2020-12-21,44227,10,web,promoter
1244,2020-12-18,35247,7,web,passive
1245,2020-11-11,29520,9,web,promoter
1246,2020-10-26,48806,7,web,passive
1247,2020-11-24,23640,2,web,detractor
1248,2020-11-22,25236,9,web,promoter
1249,2020-10-31,14995,10,web,promoter
1250,2020-11-19,38807,10,web,promoter
1251,2020-10-02,42092,7,web,passive
1252,2020-11-16,41474,10,web,promoter
1253,2020-12-23,28641,10,web,promoter
1254,2020-12-01,36336,9,web,promoter
1255,2020-11-15,39002,7,web,passive
1256,2020-11-18,31271,7,web,passive
1257,2020-12-28,33795,7,web,passive
1258,2020-10-06,27781,9,web,promoter
1259,2020-10-27,27188,9,web,promoter
1260,2020-11-18,10905,9,web,promoter
1261,2020-12-25,43642,6,web,detractor
1262,2020-12-06,41711,6,web,detractor
1263,2020-12-24,33123,8,web,passive
1264,2020-12-31,29456,4,web,detractor
1265,2020-12-30,29273,9,web,promoter
1266,2020-12-14,46274,9,web,promoter
1267,2020-10-16,27831,7,web,passive
1268,2020-10-20,15613,6,web,detractor
1269,2020-10-07,48486,7,web,passive
1270,2020-10-04,44519,6,web,detractor
1271,2020-11-27,29626,10,web,promoter
1272,2020-12-18,18804,9,web,promoter
1273,2020-10-29,20165,7,web,passive
1274,2020-12-30,17955,10,web,promoter
1275,2020-12-20,38998,9,web,promoter
1276,2020-11-23,10039,10,web,promoter
1277,2020-10-31,28313,9,web,promoter
1278,2020-11-17,44256,10,web,promoter
1279,2020-12-30,16190,10,web,promoter
1280,2020-12-21,23515,9,web,promoter
1281,2020-10-31,26225,7,web,passive
1282,2020-10-14,30396,9,web,promoter
1283,2020-11-16,24053,7,web,passive
1284,2020-12-31,47015,7,web,passive
1285,2020-10-05,28746,7,web,passive
1286,2020-10-06,30068,2,web,detractor
1287,2020-12-04,38490,10,web,promoter
1288,2020-10-22,41177,8,web,passive
1289,2020-12-22,48830,8,web,passive
1290,2020-12-07,17522,6,web,detractor
1291,2020-11-13,29433,10,web,promoter
1292,2020-10-23,29187,5,web,detractor
1293,2020-10-22,34859,7,web,passive
1294,2020-12-31,45864,7,web,passive
1295,2020-11-07,31363,6,web,detractor
1296,2020-12-12,40356,7,web,passive
1297,2020-11-11,25176,7,web,passive
1298,2020-10-24,22498,9,web,promoter
1299,2020-10-01,10558,7,web,passive
1300,2020-11-13,30132,6,web,detractor
1301,2020-10-24,47948,9,web,promoter
1302,2020-10-02,19955,10,web,promoter
1303,2020-12-17,22936,10,web,promoter
1304,2020-11-01,21706,9,web,promoter
1305,2020-12-14,26447,1,web,detractor
1306,2020-11-09,37993,10,web,promoter
1307,2020-10-03,31735,9,web,promoter
1308,2020-11-07,43796,7,web,passive
1309,2020-10-27,19797,9,web,promoter
1310,2020-10-05,37012,10,web,promoter
1311,2020-10-11,47345,7,web,passive
1312,2020-10-08,36723,10,web,promoter
1313,2020-11-25,34421,10,web,promoter
1314,2020-12-15,30607,8,web,passive
1315,2020-11-01,19504,5,web,detractor
1316,2020-11-04,19738,9,web,promoter
1317,2020-10-17,27185,5,web,detractor
1318,2020-12-14,10647,7,web,passive
1319,2020-12-23,38562,10,web,promoter
1320,2020-12-18,22941,10,web,promoter
1321,2020-11-16,20516,10,web,promoter
1322,2020-11-03,33889,10,web,promoter
1323,2020-11-09,40154,7,web,passive
1324,2020-12-14,30081,8,web,passive
1325,2020-10-14,37391,5,web,detractor
1326,2020-10-07,42562,9,web,promoter
1327,2020-12-25,29825,7,web,passive
1328,2020-10-09,39892,9,web,promoter
1329,2020-12-30,44757,4,web,detractor
1330,2020-12-17,25426,9,web,promoter
1331,2020-12-02,38689,7,web,passive
1332,2020-12-14,48742,6,web,detractor
1333,2020-10-15,46225,9,web,promoter
1334,2020-11-07,31003,10,web,promoter
1335,2020-10-24,20906,7,web,passive
1336,2020-11-27,19475,7,web,passive
1337,2020-11-17,43299,7,web,passive
1338,2020-12-12,18062,7,web,passive
1339,2020-10-19,10487,10,web,promoter
1340,2020-10-27,23859,6,web,detractor
1341,2020-10-23,22872,2,web,detractor
1342,2020-12-01,41310,6,web,detractor
1343,2020-12-27,37588,3,web,detractor
1344,2020-11-14,26318,7,web,passive
1345,2020-11-28,23824,9,web,promoter
1346,2020-12-17,10349,7,web,passive
1347,2020-10-26,26862,9,web,promoter
1348,2020-11-20,29289,7,web,passive
1349,2020-12-28,48695,9,web,promoter
1350,2020-11-14,25695,4,web,detractor
1351,2020-11-12,38452,10,web,promoter
1352,2020-11-16,41863,1,web,detractor
1353,2020-11-27,24729,10,web,promoter
1354,2020-12-22,27885,8,web,passive
1355,2020-10-25,42418,5,web,detractor
1356,2020-12-22,27785,9,web,promoter
1357,2020-12-04,23803,6,web,detractor
1358,2020-12-13,47378,9,web,promoter
1359,2020-11-22,20376,10,web,promoter
1360,2020-11-19,49009,7,web,passive
1361,2020-10-15,33909,7,web,passive
1362,2020-10-06,49817,2,web,detractor
1363,2020-11-01,17574,7,web,passive
1364,2020-11-20,19296,6,web,detractor
1365,2020-11-29,25170,7,web,passive
1366,2020-12-18,37370,10,web,promoter
1367,2020-10-01,39066,9,web,promoter
1368,2020-11-18,19336,5,web,detractor
1369,2020-12-09,16006,4,web,detractor
1370,2020-10-23,49583,10,web,promoter
1371,2020-12-08,26242,10,web,promoter
1372,2020-10-20,33703,10,web,promoter
1373,2020-11-26,36787,7,web,passive
1374,2020-12-10,17924,10,web,promoter
1375,2020-10-29,10795,6,web,detractor
1376,2020-11-10,14880,9,web,promoter
1377,2020-11-28,30134,10,web,promoter
1378,2020-12-25,29750,7,web,passive
1379,2020-12-19,17821,7,web,passive
1380,2020-12-06,26101,7,web,passive
1381,2020-10-30,47712,8,web,passive
1382,2020-12-01,47958,5,web,detractor
1383,2020-11-20,47463,9,web,promoter
1384,2020-10-14,27229,7,web,passive
1385,2020-11-05,10067,9,web,promoter
1386,2020-10-30,35234,1,web,detractor
1387,2020-12-31,15554,7,web,passive
1388,2020-12-31,41529,10,web,promoter
1389,2020-11-28,45197,10,web,promoter
1390,2020-12-30,21223,7,web,passive
1391,2020-12-29,21137,9,web,promoter
1392,2020-11-05,48303,9,web,promoter
1393,2020-11-02,49862,7,web,passive
1394,2020-10-25,31224,5,web,detractor
1395,2020-10-22,43872,9,web,promoter
1396,2020-10-19,21496,10,web,promoter
1397,2020-10-27,12257,2,web,detractor
1398,2020-11-01,45873,6,web,detractor
1399,2020-10-27,11648,10,web,promoter
1400,2020-11-13,13894,7,web,passive
1401,2020-11-18,33987,1,web,detractor
1402,2020-10-13,15277,7,web,passive
1403,2020-11-06,19586,9,web,promoter
1404,2020-10-01,34186,6,web,detractor
1405,2020-11-30,32160,9,web,promoter
1406,2020-12-29,25987,9,web,promoter
1407,2020-12-13,32995,4,web,detractor
1408,2020-12-21,42036,7,web,passive
1409,2020-12-27,30978,10,web,promoter
1410,2020-12-02,18053,9,web,promoter
1411,2020-12-12,24984,7,web,passive
1412,2020-10-08,35393,10,web,promoter
1413,2020-10-24,13812,4,web,detractor
1414,2020-12-28,39229,9,web,promoter
1415,2020-11-24,46976,8,web,passive
1416,2020-12-28,17542,7,web,passive
1417,2020-10-23,28023,7,web,passive
1418,2020-11-08,26399,9,web,promoter
1419,2020-10-25,27979,8,web,passive
1420,2020-11-28,46393,8,web,passive
1421,2020-10-30,11239,10,web,promoter
1422,2020-12-13,48337,7,web,passive
1423,2020-10-17,35089,10,web,promoter
1424,2020-11-26,40015,7,web,passive
1425,2020-11-04,25473,7,web,passive
1426,2020-11-29,10471,10,web,promoter
1427,2020-11-08,28680,6,web,detractor
1428,2020-12-01,22784,9,web,promoter
1429,2020-10-29,27147,10,web,promoter
1430,2020-11-01,49317,7,web,passive
1431,2020-10-09,35223,7,web,passive
1432,2020-10-07,19425,5,web,detractor
1433,2020-10-28,48456,6,web,detractor
1434,2020-12-28,10179,10,web,promoter
1435,2020-12-04,28372,6,web,detractor
1436,2020-12-06,28709,8,web,passive
1437,2020-12-03,45944,5,web,detractor
1438,2020-12-10,47903,9,web,promoter
1439,2020-11-17,32553,7,web,passive
1440,2020-12-28,41297,9,web,promoter
1441,2020-11-28,35427,6,web,detractor
1442,2020-10-29,28175,10,web,promoter
1443,2020-11-15,19639,9,web,promoter
1444,2020-10-31,24058,7,web,passive
1445,2020-12-13,41921,7,web,passive
1446,2020-11-25,16780,7,web,passive
1447,2020-12-21,43468,7,web,passive
1448,2020-12-28,15132,9,web,promoter
1449,2020-12-25,46919,9,web,promoter
1450,2020-10-08,48418,6,web,detractor
1451,2020-11-12,14454,5,web,detractor
1452,2020-11-25,28288,8,web,passive
1453,2020-12-17,29559,10,web,promoter
1454,2020-11-21,20103,7,web,passive
1455,2020-12-14,35718,10,web,promoter
1456,2020-12-10,49271,3,web,detractor
1457,2020-11-30,40547,10,web,promoter
1458,2020-11-10,12166,10,web,promoter
1459,2020-12-04,21725,9,web,promoter
1460,2020-10-18,42434,2,web,detractor
1461,2020-12-15,10184,9,web,promoter
1462,2020-11-02,45037,4,web,detractor
1463,2020-10-14,47007,10,web,promoter
1464,2020-11-11,30405,10,web,promoter
1465,2020-10-01,48448,7,web,passive
1466,2020-11-22,33285,10,web,promoter
1467,2020-12-20,17922,6,web,detractor
1468,2020-11-21,16758,6,web,detractor
1469,2020-12-24,29373,7,web,passive
1470,2020-11-14,12672,7,web,passive
1471,2020-11-05,41662,9,web,promoter
1472,2020-11-14,12950,10,web,promoter
1473,2020-12-13,10541,7,web,passive
1474,2020-11-25,33161,10,web,promoter
1475,2020-12-05,28815,7,web,passive
1476,2020-10-13,17811,5,web,detractor
1477,2020-12-08,18080,9,web,promoter
1478,2020-12-26,10993,7,web,passive
1479,2020-12-31,27249,6,web,detractor
1480,2020-12-16,38382,7,web,passive
1481,2020-11-11,26717,9,web,promoter
1482,2020-10-15,22013,9,web,promoter
1483,2020-11-28,47164,7,web,passive
1484,2020-12-17,26617,3,web,detractor
1485,2020-10-11,27862,3,web,detractor
1486,2020-11-02,22723,10,web,promoter
1487,2020-11-20,26189,7,web,passive
1488,2020-12-02,14729,10,web,promoter
1489,2020-10-23,11215,9,web,promoter
1490,2020-11-30,44068,9,web,promoter
1491,2020-10-24,40851,6,web,detractor
1492,2020-11-08,28559,10,web,promoter
1493,2020-11-01,14306,10,web,promoter
1494,2020-10-07,41571,9,web,promoter
1495,2020-11-25,35093,10,web,promoter
1496,2020-12-11,31392,8,web,passive
1497,2020-12-17,39415,7,web,passive
1498,2020-11-02,30160,9,web,promoter
1499,2020-12-25,12171,10,web,promoter
1500,2020-12-02,18877,8,web,passive
1501,2020-10-19,47075,4,web,detractor
1502,2020-12-31,45581,7,web,passive
1503,2020-12-25,43192,9,web,promoter
1504,2020-12-09,17305,7,web,passive
1505,2020-10-25,37881,7,web,passive
1506,2020-11-22,20807,6,web,detractor
1507,2020-10-19,35902,7,web,passive
1508,2020-12-10,47802,7,web,passive
1509,2020-10-23,28586,4,web,detractor
1510,2020-10-03,32238,8,web,passive
1511,2020-10-19,16818,10,web,promoter
1512,2020-10-06,15295,10,web,promoter
1513,2020-12-09,42994,10,web,promoter
1514,2020-12-16,45210,9,web,promoter
1515,2020-12-13,10493,9,web,promoter
1516,2020-11-12,29798,9,web,promoter
1517,2020-12-21,18198,5,web,detractor
1518,2020-12-26,20606,6,web,detractor
1519,2020-10-13,13866,10,web,promoter
1520,2020-12-08,12759,6,web,detractor
1521,2020-11-25,33596,7,web,passive
1522,2020-12-13,44186,9,web,promoter
1523,2020-10-10,12262,6,web,detractor
1524,2020-11-02,25164,7,web,passive
1525,2020-10-17,33167,5,web,detractor
1526,2020-10-22,37645,9,web,promoter
1527,2020-10-24,15582,7,web,passive
1528,2020-10-03,12145,10,web,promoter
1529,2020-12-17,44268,7,web,passive
1530,2020-11-25,28236,8,web,passive
1531,2020-10-10,22240,10,web,promoter
1532,2020-12-28,36344,6,web,detractor
1533,2020-11-19,35204,2,web,detractor
1534,2020-12-20,44315,7,web,passive
1535,2020-11-12,34743,7,web,passive
1536,2020-12-02,13525,7,web,passive
1537,2020-11-17,32006,9,web,promoter
1538,2020-11-04,28368,10,web,promoter
1539,2020-12-01,14963,10,web,promoter
1540,2020-10-03,18103,7,web,passive
1541,2020-10-23,45746,7,web,passive
1542,2020-10-04,34588,7,web,passive
1543,2020-11-28,30882,10,web,promoter
1544,2020-10-27,43662,5,web,detractor
1545,2020-10-14,42319,9,web,promoter
1546,2020-10-18,47328,7,web,passive
1547,2020-12-10,48902,9,web,promoter
1548,2020-11-29,45329,9,web,promoter
1549,2020-11-25,48828,8,web,passive
1550,2020-12-17,26164,7,web,passive
1551,2020-11-07,46614,9,web,promoter
1552,2020-10-18,47166,10,web,promoter
1553,2020-11-19,22466,7,web,passive
1554,2020-12-19,15661,9,web,promoter
1555,2020-10-31,23047,7,web,passive
1556,2020-12-28,27071,9,web,promoter
1557,2020-11-09,22097,7,web,passive
1558,2020-11-28,39693,9,web,promoter
1559,2020-10-24,26615,7,web,passive
1560,2020-12-02,41184,9,web,promoter
1561,2020-11-03,13347,7,web,passive
1562,2020-12-26,11639,6,web,detractor
1563,2020-10-09,29314,0,web,detractor
1564,2020-12-30,12815,7,web,passive
1565,2020-11-25,18889,7,web,passive
1566,2020-11-11,20289,7,web,passive
1567,2020-10-18,44402,3,web,detractor
1568,2020-11-02,23892,7,web,passive
1569,2020-12-08,49710,6,web,detractor
1570,2020-11-29,49463,7,web,passive
1571,2020-12-24,13869,10,web,promoter
1572,2020-11-09,47320,10,web,promoter
1573,2020-10-10,21844,10,web,promoter
1574,2020-11-01,25767,9,web,promoter
1575,2020-10-27,35390,7,web,passive
1576,2020-12-07,30061,10,web,promoter
1577,2020-11-08,44121,2,web,detractor
1578,2020-11-13,46687,8,web,passive
1579,2020-12-17,11286,7,web,passive
1580,2020-11-01,12718,9,web,promoter
1581,2020-10-31,49469,3,web,detractor
1582,2020-11-22,17252,10,web,promoter
1583,2020-10-06,48891,7,web,passive
1584,2020-11-06,34805,9,web,promoter
1585,2020-11-02,20779,2,web,detractor
1586,2020-11-02,42933,7,web,passive
1587,2020-10-11,13157,7,web,passive
1588,2020-12-05,41730,7,web,passive
1589,2020-11-07,48457,7,web,passive
1590,2020-12-17,39715,7,web,passive
1591,2020-12-16,12797,7,web,passive
1592,2020-11-08,17105,10,web,promoter
1593,2020-11-08,34437,7,web,passive
1594,2020-10-12,24439,9,web,promoter
1595,2020-11-04,27526,9,web,promoter
1596,2020-11-03,13287,7,web,passive
1597,2020-10-01,23059,6,web,detractor
1598,2020-12-30,45606,7,web,passive
1599,2020-11-26,41010,7,web,passive
1600,2020-10-20,43472,10,web,promoter
1601,2020-10-09,29740,7,web,passive
1602,2020-10-06,19183,7,web,passive
1603,2020-11-12,18228,3,web,detractor
1604,2020-12-24,26052,7,web,passive
1605,2020-12-13,23518,10,web,promoter
1606,2020-12-05,31437,6,web,detractor
1607,2020-12-08,32960,10,web,promoter
1608,2020-10-11,30518,9,web,promoter
1609,2020-12-19,29707,10,web,promoter
1610,2020-11-09,18265,10,web,promoter
1611,2020-10-15,23302,10,web,promoter
1612,2020-11-02,49180,7,web,passive
1613,2020-11-20,20904,9,web,promoter
1614,2020-10-20,46020,3,web,detractor
1615,2020-12-03,46086,9,web,promoter
1616,2020-11-16,16014,10,web,promoter
1617,2020-12-09,11786,7,web,passive
1618,2020-11-06,20157,10,web,promoter
1619,2020-12-19,19583,9,web,promoter
1620,2020-10-07,10593,7,web,passive
1621,2020-10-02,33737,10,web,promoter
1622,2020-10-06,28721,7,web,passive
1623,2020-11-16,20887,7,web,passive
1624,2020-10-03,42142,7,web,passive
1625,2020-12-24,41819,6,web,detractor
1626,2020-12-15,30888,7,web,passive
1627,2020-12-29,48735,9,web,promoter
1628,2020-11-30,26632,8,web,passive
1629,2020-10-16,48442,9,web,promoter
1630,2020-10-04,28470,8,web,passive
1631,2020-10-29,28065,9,web,promoter
1632,2020-12-31,45678,10,web,promoter
1633,2020-12-28,33225,7,web,passive
1634,2020-12-22,15425,6,web,detractor
1635,2020-12-20,24309,6,web,detractor
1636,2020-12-19,12897,7,web,passive
1637,2020-11-18,15312,10,web,promoter
1638,2020-10-05,47296,7,web,passive
1639,2020-11-30,12643,5,web,detractor
1640,2020-10-07,35496,10,web,promoter
1641,2020-10-28,14408,9,web,promoter
1642,2020-10-03,25647,8,web,passive
1643,2020-12-18,33372,10,web,promoter
1644,2020-11-26,38501,10,web,promoter
1645,2020-10-10,29894,10,web,promoter
1646,2020-12-16,12524,9,web,promoter
1647,2020-10-07,19855,9,web,promoter
1648,2020-12-20,19533,9,web,promoter
1649,2020-10-07,37126,2,web,detractor
1650,2020-11-27,30690,7,web,passive
1651,2020-11-24,30912,9,web,promoter
1652,2020-10-02,38308,10,web,promoter
1653,2020-12-23,46273,10,web,promoter
1654,2020-12-26,32908,9,web,promoter
1655,2020-10-03,36546,7,web,passive
1656,2020-11-30,16599,9,web,promoter
1657,2020-10-14,38772,9,web,promoter
1658,2020-12-13,31689,9,web,promoter
1659,2020-12-03,28904,10,web,promoter
1660,2020-10-04,13338,10,web,promoter
1661,2020-12-12,23153,7,web,passive
1662,2020-12-26,15544,6,web,detractor
1663,2020-10-30,38463,5,web,detractor
1664,2020-12-14,48841,9,web,promoter
1665,2020-12-03,38338,10,web,promoter
1666,2020-12-11,35453,10,web,promoter
1667,2020-12-26,16649,7,web,passive
1668,2020-11-10,12491,5,web,detractor
1669,2020-10-06,22467,10,web,promoter
1670,2020-10-30,43152,6,web,detractor
1671,2020-11-15,41228,7,web,passive
1672,2020-11-23,28579,7,web,passive
1673,2020-12-22,27982,7,web,passive
1674,2020-11-22,10306,10,web,promoter
1675,2020-10-15,36797,6,web,detractor
1676,2020-11-28,26882,7,web,passive
1677,2020-10-08,10307,7,web,passive
1678,2020-10-13,49491,10,web,promoter
1679,2020-12-25,35256,9,web,promoter
1680,2020-11-01,24789,9,web,promoter
1681,2020-10-23,13727,9,web,promoter
1682,2020-12-02,39125,4,web,detractor
1683,2020-10-13,19355,9,web,promoter
1684,2020-10-04,41425,9,web,promoter
1685,2020-10-29,15562,10,web,promoter
1686,2020-10-26,14713,7,web,passive
1687,2020-12-01,22200,7,web,passive
1688,2020-10-27,14692,5,web,detractor
1689,2020-12-21,29929,7,web,passive
1690,2020-12-23,23244,7,web,passive
1691,2020-12-04,15757,9,web,promoter
1692,2020-10-28,17739,7,web,passive
1693,2020-12-29,44295,9,web,promoter
1694,2020-11-30,35845,5,web,detractor
1695,2020-11-18,16130,10,web,promoter
1696,2020-11-07,13350,8,web,passive
1697,2020-11-05,26668,9,web,promoter
1698,2020-10-24,14265,8,web,passive
1699,2020-12-21,29997,6,web,detractor
1700,2020-10-12,39488,7,web,passive
1701,2020-11-14,42273,7,web,passive
1702,2020-11-18,34375,4,web,detractor
1703,2020-12-08,15230,8,web,passive
1704,2020-12-31,39924,7,web,passive
1705,2020-11-18,24285,8,web,passive
1706,2020-10-13,10676,9,web,promoter
1707,2020-10-29,46909,8,web,passive
1708,2020-11-28,29042,7,web,passive
1709,2020-12-25,11339,2,web,detractor
1710,2020-11-28,39113,3,web,detractor
1711,2020-11-17,18501,10,web,promoter
1712,2020-12-14,35101,10,web,promoter
1713,2020-11-28,31573,7,web,passive
1714,2020-12-10,30362,5,web,detractor
1715,2020-10-18,35612,9,web,promoter
1716,2020-12-08,25669,10,web,promoter
1717,2020-11-21,12840,6,web,detractor
1718,2020-11-27,45673,9,web,promoter
1719,2020-12-02,32203,10,web,promoter
1720,2020-11-18,36321,9,web,promoter
1721,2020-11-27,47703,9,web,promoter
1722,2020-10-11,18975,10,web,promoter
1723,2020-10-17,36923,10,web,promoter
1724,2020-12-04,47281,8,web,passive
1725,2020-11-08,40503,9,web,promoter
1726,2020-10-01,24033,10,web,promoter
1727,2020-12-24,29356,6,web,detractor
1728,2020-10-20,44725,9,web,promoter
1729,2020-11-26,39665,8,web,passive
1730,2020-12-13,33103,7,web,passive
1731,2020-12-16,45056,10,web,promoter
1732,2020-10-03,32454,6,web,detractor
1733,2020-12-24,44047,10,web,promoter
1734,2020-11-01,41121,10,web,promoter
1735,2020-11-11,28213,6,web,detractor
1736,2020-10-08,12203,7,web,passive
1737,2020-10-28,17913,9,web,promoter
1738,2020-10-12,44506,9,web,promoter
1739,2020-10-23,41608,6,web,detractor
1740,2020-11-03,19817,7,web,passive
1741,2020-11-19,11420,6,web,detractor
1742,2020-11-11,47070,2,web,detractor
1743,2020-11-03,10555,9,web,promoter
1744,2020-11-12,12663,7,web,passive
1745,2020-11-02,35595,10,web,promoter
1746,2020-12-13,19921,7,web,passive
1747,2020-12-21,34610,5,web,detractor
1748,2020-10-05,13868,7,web,passive
1749,2020-10-11,15315,7,web,passive
1750,2020-10-21,26117,10,web,promoter
1751,2020-10-25,33533,0,web,detractor
1752,2020-12-02,17674,10,web,promoter
1753,2020-10-14,30532,7,web,passive
1754,2020-10-11,45521,7,web,passive
1755,2020-10-03,38437,7,web,passive
1756,2020-11-26,13554,5,web,detractor
1757,2020-12-26,23723,9,web,promoter
1758,2020-10-06,25676,0,web,detractor
1759,2020-10-10,27041,7,web,passive
1760,2020-12-01,42451,2,web,detractor
1761,2020-10-30,49371,3,web,detractor
1762,2020-11-25,29198,3,web,detractor
1763,2020-10-18,48792,10,web,promoter
1764,2020-11-03,48844,8,web,passive
1765,2020-11-11,38693,7,web,passive
1766,2020-12-18,18108,10,web,promoter
1767,2020-12-31,26520,9,web,promoter
1768,2020-11-08,24876,7,web,passive
1769,2020-12-27,34596,7,web,passive
1770,2020-12-06,35366,9,web,promoter
1771,2020-12-16,36295,7,web,passive
1772,2020-11-05,16529,9,web,promoter
1773,2020-12-02,33630,5,web,detractor
1774,2020-12-22,22091,10,web,promoter
1775,2020-10-01,29188,9,web,promoter
1776,2020-10-10,25522,9,web,promoter
1777,2020-11-17,24100,9,web,promoter
1778,2020-10-24,43836,7,web,passive
1779,2020-10-28,25434,7,web,passive
1780,2020-12-21,44187,1,web,detractor
1781,2020-12-04,28495,2,web,detractor
1782,2020-12-04,17570,8,web,passive
1783,2020-11-23,45955,10,web,promoter
1784,2020-11-28,40390,9,web,promoter
1785,2020-11-13,27398,10,web,promoter
1786,2020-10-12,43242,7,web,passive
1787,2020-12-16,38764,9,web,promoter
1788,2020-11-06,18484,6,web,detractor
1789,2020-11-27,17175,10,web,promoter
1790,2020-11-23,25748,9,web,promoter
1791,2020-11-25,20507,10,web,promoter
1792,2020-12-24,47149,9,web,promoter
1793,2020-12-29,30276,7,web,passive
1794,2020-10-20,11199,9,web,promoter
1795,2020-12-12,26269,10,web,promoter
1796,2020-11-29,12725,9,web,promoter
1797,2020-10-21,33007,9,web,promoter
1798,2020-10-09,38796,1,web,detractor
1799,2020-11-18,39320,0,web,detractor
1800,2020-10-01,31168,5,web,detractor
1801,2020-12-04,38540,9,web,promoter
1802,2020-11-09,33619,10,web,promoter
1803,2020-10-20,31599,4,web,detractor
1804,2020-11-08,12962,10,web,promoter
1805,2020-11-17,18565,7,web,passive
1806,2020-10-17,44127,7,web,passive
1807,2020-12-13,19094,10,web,promoter
1808,2020-11-26,48465,7,web,passive
1809,2020-10-13,39682,8,web,passive
1810,2020-10-18,48132,7,web,passive
1811,2020-10-04,43023,7,web,passive
1812,2020-10-12,35700,7,web,passive
1813,2020-10-31,22168,9,web,promoter
1814,2020-10-15,36131,5,web,detractor
1815,2020-11-30,29776,9,web,promoter
1816,2020-11-01,18763,7,web,passive
1817,2020-11-28,13115,9,web,promoter
1818,2020-10-15,19809,7,web,passive
1819,2020-10-04,36888,5,web,detractor
1820,2020-11-24,23416,5,web,detractor
1821,2020-10-29,44824,9,web,promoter
1822,2020-11-10,15365,7,web,passive
1823,2020-12-15,45486,10,web,promoter
1824,2020-12-17,24026,5,web,detractor
1825,2020-12-07,37841,9,web,promoter
1826,2020-10-16,24569,9,web,promoter
1827,2020-11-25,45818,2,web,detractor
1828,2020-12-17,44428,9,web,promoter
1829,2020-12-17,22251,1,web,detractor
1830,2020-12-25,34511,7,web,passive
1831,2020-10-24,45145,6,web,detractor
1832,2020-10-01,32988,7,web,passive
1833,2020-12-05,14608,3,web,detractor
1834,2020-11-06,42906,7,web,passive
1835,2020-10-31,37921,10,web,promoter
1836,2020-10-21,25783,8,web,passive
1837,2020-11-06,10147,10,web,promoter
1838,2020-12-14,10977,4,web,detractor
1839,2020-12-08,28818,7,web,passive
1840,2020-12-21,29714,10,web,promoter
1841,2020-10-23,40980,10,web,promoter
1842,2020-11-05,29616,9,web,promoter
1843,2020-10-26,12411,10,web,promoter
1844,2020-12-08,20799,7,web,passive
1845,2020-11-27,14939,2,web,detractor
1846,2020-12-21,38855,6,web,detractor
1847,2020-10-23,37499,6,web,detractor
1848,2020-12-03,23804,6,web,detractor
1849,2020-10-26,42476,10,web,promoter
1850,2020-10-30,45568,9,web,promoter
1851,2020-10-03,38763,7,web,passive
1852,2020-12-09,28238,2,web,detractor
1853,2020-10-19,12633,10,web,promoter
1854,2020-11-26,12649,9,web,promoter
1855,2020-12-29,12312,5,web,detractor
1856,2020-10-17,16743,10,web,promoter
1857,2020-11-08,30930,9,web,promoter
1858,2020-10-28,30288,9,web,promoter
1859,2020-10-30,43974,4,web,detractor
1860,2020-12-16,27901,10,web,promoter
1861,2020-11-29,44856,10,web,promoter
1862,2020-10-14,45875,10,web,promoter
1863,2020-10-26,38327,8,web,passive
1864,2020-11-20,41981,7,web,passive
1865,2020-12-29,33472,7,web,passive
1866,2020-10-05,34506,10,web,promoter
1867,2020-10-06,19126,7,web,passive
1868,2020-12-31,13530,7,web,passive
1869,2020-11-21,38753,10,web,promoter
1870,2020-10-16,38364,9,web,promoter
1871,2020-11-01,42314,10,web,promoter
1872,2020-12-22,26126,6,web,detractor
1873,2020-10-11,43498,0,web,detractor
1874,2020-12-05,19751,7,web,passive
1875,2020-11-29,27083,7,web,passive
1876,2020-11-19,24331,7,web,passive
1877,2020-12-13,11987,10,web,promoter
1878,2020-11-19,49376,10,web,promoter
1879,2020-10-27,47203,9,web,promoter
1880,2020-12-15,31059,7,web,passive
1881,2020-11-25,25557,6,web,detractor
1882,2020-10-25,26504,7,web,passive
1883,2020-12-30,45416,9,web,promoter
1884,2020-12-16,47517,5,web,detractor
1885,2020-12-21,11693,10,web,promoter
1886,2020-11-02,48447,9,web,promoter
1887,2020-11-09,28548,7,web,passive
1888,2020-12-11,24024,2,web,detractor
1889,2020-12-28,34845,3,web,detractor
1890,2020-12-26,28207,8,web,passive
1891,2020-11-17,19422,7,web,passive
1892,2020-10-10,39286,5,web,detractor
1893,2020-10-04,22871,10,web,promoter
1894,2020-12-31,32106,7,web,passive
1895,2020-11-22,31251,9,web,promoter
1896,2020-10-05,17102,9,web,promoter
1897,2020-10-14,21545,7,web,passive
